Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Duration,Returned
46609,CA-2014-9080,8/25/2014,8/31/2014,Standard Class,DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,Canada,Canada,OFF-FEL-10004665,Office Supplies,Storage,"Fellowes Lockers, Blue",829.32,4,0,215.52,60.81,Medium,6,No
46610,CA-2014-9080,8/25/2014,8/31/2014,Standard Class,DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,Canada,Canada,OFF-SAN-10002839,Office Supplies,Art,"Sanford Canvas, Fluorescent",103.56,2,0,38.28,6.98,Medium,6,No
46611,CA-2014-9080,8/25/2014,8/31/2014,Standard Class,DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,Canada,Canada,TEC-SAN-10002871,Technology,Accessories,"SanDisk Numeric Keypad, USB",106.32,2,0,34.02,6.24,Medium,6,No
46612,CA-2014-9080,8/25/2014,8/31/2014,Standard Class,DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,Canada,Canada,TEC-MOT-10004345,Technology,Phones,"Motorola Office Telephone, Full Size",73.05,1,0,23.37,4.53,Medium,6,No
44931,CA-2012-9860,6/12/2012,6/17/2012,Standard Class,DH-3675,Duane Huffman,Home Office,Brampton,Ontario,Canada,Canada,Canada,OFF-GRE-10002510,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",29.67,1,0,2.67,2.05,Medium,5,No
44021,CA-2013-1620,10/23/2013,10/29/2013,Standard Class,DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,Canada,Canada,OFF-KIT-10003611,Office Supplies,Appliances,"KitchenAid Stove, Red",570.15,1,0,159.63,44.1,Medium,6,No
44020,CA-2013-1620,10/23/2013,10/29/2013,Standard Class,DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,Canada,Canada,TEC-HP -10003345,Technology,Copiers,"HP Fax and Copier, High-Speed",171.09,1,0,66.72,7.98,Medium,6,No
44022,CA-2013-1620,10/23/2013,10/29/2013,Standard Class,DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,Canada,Canada,TEC-SAM-10003948,Technology,Phones,"Samsung Signal Booster, with Caller ID",136.59,1,0,0,5.24,Medium,6,No
44019,CA-2013-1620,10/23/2013,10/29/2013,Standard Class,DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,Canada,Canada,OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",71.04,2,0,24.84,5.15,Medium,6,No
46353,CA-2011-4880,11/23/2011,11/26/2011,First Class,EB-3750,Edward Becker,Corporate,Oshawa,Ontario,Canada,Canada,Canada,TEC-ENE-10002686,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",58.83,1,0,6.45,13.61,High,3,No
46354,CA-2011-4880,11/23/2011,11/26/2011,First Class,EB-3750,Edward Becker,Corporate,Oshawa,Ontario,Canada,Canada,Canada,OFF-ENE-10002922,Office Supplies,Paper,"Enermax Note Cards, Premium",114,4,0,11.4,1.05,High,3,No
50597,CA-2012-5610,6/7/2012,6/12/2012,Standard Class,EM-3825,Elizabeth Moffitt,Corporate,Markham,Ontario,Canada,Canada,Canada,OFF-BIN-10001385,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",13.2,1,0,0.24,1.3,Medium,5,No
42662,CA-2011-450,7/21/2011,7/26/2011,Standard Class,EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,Canada,Canada,OFF-HAM-10003663,Office Supplies,Appliances,"Hamilton Beach Stove, Black",1083.54,2,0,400.86,76.32,Medium,5,No
42661,CA-2011-450,7/21/2011,7/26/2011,Standard Class,EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,Canada,Canada,TEC-CAN-10001981,Technology,Copiers,"Canon Ink, High-Speed",290.7,2,0,93,34.56,Medium,5,No
42660,CA-2011-450,7/21/2011,7/26/2011,Standard Class,EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,Canada,Canada,OFF-STI-10000856,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",49.71,1,0,10.92,1.8,Medium,5,No
42663,CA-2011-450,7/21/2011,7/26/2011,Standard Class,EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,Canada,Canada,OFF-BIC-10002942,Office Supplies,Art,"BIC Highlighters, Easy-Erase",19.2,1,0,4.41,1.76,Medium,5,No
41948,CA-2013-800,4/17/2013,4/17/2013,Same Day,ED-3885,Emily Ducich,Home Office,Montréal,Quebec,Canada,Canada,Canada,OFF-BOS-10004950,Office Supplies,Art,"Boston Pens, Fluorescent",15.48,1,0,2.61,3.27,Critical,0,No
49600,CA-2011-370,4/21/2011,4/28/2011,Standard Class,EH-3945,Eric Hoffmann,Consumer,London,Ontario,Canada,Canada,Canada,TEC-HEW-10004833,Technology,Copiers,"Hewlett Ink, Color",150.12,1,0,21,8.56,Medium,7,No
49601,CA-2011-370,4/21/2011,4/28/2011,Standard Class,EH-3945,Eric Hoffmann,Consumer,London,Ontario,Canada,Canada,Canada,OFF-STA-10000298,Office Supplies,Art,"Stanley Canvas, Blue",49.47,1,0,7.89,1.22,Medium,7,No
49599,CA-2011-370,4/21/2011,4/28/2011,Standard Class,EH-3945,Eric Hoffmann,Consumer,London,Ontario,Canada,Canada,Canada,FUR-DEF-10002814,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",23.91,1,0,6.69,0.88,Medium,7,No
49767,CA-2012-4710,5/30/2012,6/2/2012,Second Class,EM-3960,Eric Murdock,Consumer,Quebec,Quebec,Canada,Canada,Canada,TEC-MEM-10002883,Technology,Accessories,"Memorex Memory Card, Erganomic",100.08,1,0,18,13,High,3,No
47014,CA-2013-8360,11/1/2013,11/3/2013,First Class,ES-4020,Erica Smith,Consumer,London,Ontario,Canada,Canada,Canada,FUR-IKE-10004160,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",735.48,6,0,271.98,72.34,High,2,No
47795,CA-2011-1690,8/11/2011,8/11/2011,Same Day,EM-4065,Erin Mull,Consumer,Surrey,British Columbia,Canada,Canada,Canada,OFF-WIL-10002153,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",109.8,4,0,30.72,14.3,Medium,0,No
47796,CA-2011-1690,8/11/2011,8/11/2011,Same Day,EM-4065,Erin Mull,Consumer,Surrey,British Columbia,Canada,Canada,Canada,OFF-CAR-10004408,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",28.8,1,0,12.96,2.42,Medium,0,No
50276,CA-2012-8770,8/6/2012,8/8/2012,First Class,EM-4095,Eudokia Martin,Corporate,Halifax,Nova Scotia,Canada,Canada,Canada,OFF-AVE-10003740,Office Supplies,Binders,"Avery Binding Machine, Clear",193.2,4,0,23.16,19.68,High,2,No
47565,CA-2014-3800,7/29/2014,8/4/2014,Standard Class,FG-4260,Frank Gastineau,Home Office,Edmonton,Alberta,Canada,Canada,Canada,OFF-BOS-10002340,Office Supplies,Art,"Boston Markers, Blue",26.37,1,0,10.8,2.4,Medium,6,No
47629,CA-2012-1220,9/6/2012,9/10/2012,Standard Class,GH-4425,Gary Hwang,Consumer,Calgary,Alberta,Canada,Canada,Canada,OFF-SME-10004370,Office Supplies,Storage,"Smead File Cart, Blue",127.47,1,0,1.26,15.77,High,4,No
46083,CA-2011-9390,4/14/2011,4/20/2011,Standard Class,GZ-4470,Gary Zandusky,Consumer,Montréal,Quebec,Canada,Canada,Canada,OFF-STO-10001671,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",31.44,4,0,11.28,2.54,Low,6,No
46081,CA-2011-9390,4/14/2011,4/20/2011,Standard Class,GZ-4470,Gary Zandusky,Consumer,Montréal,Quebec,Canada,Canada,Canada,OFF-NOV-10001568,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",22.74,2,0,8.16,2.16,Low,6,No
46082,CA-2011-9390,4/14/2011,4/20/2011,Standard Class,GZ-4470,Gary Zandusky,Consumer,Montréal,Quebec,Canada,Canada,Canada,OFF-SME-10004519,Office Supplies,Labels,"Smead Removable Labels, Adjustable",8.4,1,0,0.06,1.31,Low,6,No
48812,CA-2013-7950,12/18/2013,12/20/2013,Second Class,GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,Canada,Canada,OFF-HOO-10004243,Office Supplies,Appliances,"Hoover Microwave, Black",308.07,1,0,30.78,53.55,High,2,No
48813,CA-2013-7950,12/18/2013,12/20/2013,Second Class,GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,Canada,Canada,TEC-SAM-10003538,Technology,Phones,"Samsung Speaker Phone, Full Size",124.53,1,0,29.88,16.5,High,2,No
48814,CA-2013-7950,12/18/2013,12/20/2013,Second Class,GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,Canada,Canada,OFF-ACC-10000307,Office Supplies,Binders,"Acco Index Tab, Clear",16.08,2,0,6.72,0.66,High,2,No
43206,CA-2014-4130,9/9/2014,9/15/2014,Standard Class,GB-4530,George Bell,Corporate,Brampton,Ontario,Canada,Canada,Canada,OFF-ELD-10001882,Office Supplies,Storage,"Eldon Box, Blue",20.52,2,0,5.28,2,Low,6,No
50231,CA-2014-3090,5/12/2014,5/16/2014,Standard Class,GZ-4545,George Zrebassa,Corporate,Edmonton,Alberta,Canada,Canada,Canada,OFF-NOV-10004048,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",21.72,2,0,2.82,2.12,High,4,No
41385,CA-2014-1180,12/30/2014,1/1/2015,First Class,GH-4665,Greg Hansen,Consumer,Dartmouth,Nova Scotia,Canada,Canada,Canada,OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy",20.16,2,0,9.24,2.99,Medium,2,No
45128,CA-2013-6170,1/10/2013,1/12/2013,First Class,GT-4755,Guy Thornton,Consumer,Montréal,Quebec,Canada,Canada,Canada,TEC-LOG-10003651,Technology,Accessories,"Logitech Router, Programmable",248.82,1,0,89.55,31.11,Medium,2,No
44910,CA-2014-5570,3/13/2014,3/18/2014,Second Class,HR-4770,Hallie Redmond,Home Office,Toronto,Ontario,Canada,Canada,Canada,OFF-SME-10002417,Office Supplies,Storage,"Smead Trays, Single Width",97.02,2,0,31.02,8.39,Medium,5,No
48693,CA-2013-5350,5/2/2013,5/6/2013,Standard Class,HK-4890,Heather Kirkland,Corporate,London,Ontario,Canada,Canada,Canada,TEC-APP-10002829,Technology,Phones,"Apple Audio Dock, Full Size",336.36,2,0,30.24,8.59,Medium,4,No
47771,CA-2013-1360,8/22/2013,8/24/2013,First Class,HA-4920,Helen Andreada,Consumer,Calgary,Alberta,Canada,Canada,Canada,OFF-GRE-10001059,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",59.4,2,0,24.9,4.61,Medium,2,No
50892,CA-2012-6060,5/16/2012,5/22/2012,Standard Class,HA-4920,Helen Andreada,Consumer,Surrey,British Columbia,Canada,Canada,Canada,OFF-BIN-10003327,Office Supplies,Art,"Binney & Smith Markers, Blue",24.09,1,0,4.56,1.65,Medium,6,No
50893,CA-2012-6060,5/16/2012,5/22/2012,Standard Class,HA-4920,Helen Andreada,Consumer,Surrey,British Columbia,Canada,Canada,Canada,OFF-OIC-10004253,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",17.07,1,0,6.99,1.58,Medium,6,No
47455,CA-2014-2080,9/23/2014,9/28/2014,Standard Class,HG-4965,Henry Goldwyn,Corporate,London,Ontario,Canada,Canada,Canada,OFF-ACM-10004587,Office Supplies,Supplies,"Acme Scissors, Steel",198.72,8,0,93.36,15.42,Medium,5,No
47454,CA-2014-2080,9/23/2014,9/28/2014,Standard Class,HG-4965,Henry Goldwyn,Corporate,London,Ontario,Canada,Canada,Canada,OFF-ACM-10002816,Office Supplies,Supplies,"Acme Letter Opener, Steel",29.61,1,0,12.12,3.32,Medium,5,No
47453,CA-2014-2080,9/23/2014,9/28/2014,Standard Class,HG-4965,Henry Goldwyn,Corporate,London,Ontario,Canada,Canada,Canada,OFF-ELD-10000024,Office Supplies,Storage,"Eldon Folders, Blue",16.98,1,0,2.88,0.77,Medium,5,No
45163,CA-2012-2420,6/2/2012,6/6/2012,Standard Class,JL-5130,Jack Lebron,Consumer,Oshawa,Ontario,Canada,Canada,Canada,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",538.44,4,0,252.96,88.05,High,4,No
45161,CA-2012-2420,6/2/2012,6/6/2012,Standard Class,JL-5130,Jack Lebron,Consumer,Oshawa,Ontario,Canada,Canada,Canada,OFF-BOS-10002073,Office Supplies,Art,"Boston Canvas, Water Color",56.82,1,0,8.52,7.44,High,4,No
45160,CA-2012-2420,6/2/2012,6/6/2012,Standard Class,JL-5130,Jack Lebron,Consumer,Oshawa,Ontario,Canada,Canada,Canada,FUR-RUB-10001094,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",43.86,1,0,3.06,3.5,High,4,No
45162,CA-2012-2420,6/2/2012,6/6/2012,Standard Class,JL-5130,Jack Lebron,Consumer,Oshawa,Ontario,Canada,Canada,Canada,OFF-HAR-10002479,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",26.58,2,0,12.72,2.92,High,4,No
47400,CA-2012-490,11/20/2012,11/26/2012,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada,TEC-CIS-10001717,Technology,Phones,"Cisco Smart Phone, with Caller ID",654.24,1,0,287.85,73.01,Medium,6,No
47402,CA-2012-490,11/20/2012,11/26/2012,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada,TEC-PAN-10004360,Technology,Machines,"Panasonic Calculator, White",389.52,8,0,128.4,16.64,Medium,6,No
47404,CA-2012-490,11/20/2012,11/26/2012,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada,OFF-BIN-10001621,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",105.24,2,0,19.98,3.61,Medium,6,No
47401,CA-2012-490,11/20/2012,11/26/2012,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada,OFF-KLE-10000296,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",23.76,1,0,5.94,0.8,Medium,6,No
47403,CA-2012-490,11/20/2012,11/26/2012,Standard Class,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,Canada,Canada,OFF-STO-10003605,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",12.93,1,0,0.36,0.15,Medium,6,No
42450,CA-2014-20,9/2/2014,9/6/2014,Standard Class,JM-5265,Janet Molinari,Corporate,Vancouver,British Columbia,Canada,Canada,Canada,OFF-ROG-10002132,Office Supplies,Storage,"Rogers Lockers, Industrial",424.2,2,0,161.16,38.69,High,4,No
48445,CA-2013-5310,8/6/2013,8/9/2013,First Class,JF-5295,Jason Fortune-,Consumer,Winnipeg,Manitoba,Canada,Canada,Canada,OFF-BRE-10001343,Office Supplies,Appliances,"Breville Blender, Silver",90.24,1,0,15.33,15.76,High,3,No
47105,CA-2011-1390,10/3/2011,10/3/2011,Same Day,JH-5430,Jennifer Halladay,Consumer,Mississauga,Ontario,Canada,Canada,Canada,TEC-MEM-10002524,Technology,Accessories,"Memorex Mouse, USB",28.38,1,0,5.37,5.12,High,0,No
43224,CA-2014-7480,6/26/2014,6/30/2014,Standard Class,JP-5460,Jennifer Patt,Corporate,Richmond,British Columbia,Canada,Canada,Canada,OFF-ROG-10003898,Office Supplies,Storage,"Rogers Lockers, Single Width",423.3,2,0,186.24,71.12,High,4,No
43223,CA-2014-7480,6/26/2014,6/30/2014,Standard Class,JP-5460,Jennifer Patt,Corporate,Richmond,British Columbia,Canada,Canada,Canada,OFF-STA-10001636,Office Supplies,Art,"Stanley Markers, Water Color",50.76,2,0,16.74,5.72,High,4,No
43225,CA-2014-7480,6/26/2014,6/30/2014,Standard Class,JP-5460,Jennifer Patt,Corporate,Richmond,British Columbia,Canada,Canada,Canada,OFF-BIC-10001632,Office Supplies,Art,"BIC Pens, Easy-Erase",29.1,2,0,6.36,3.08,High,4,No
49705,CA-2013-8690,3/28/2013,4/1/2013,Standard Class,JP-5520,Jeremy Pistek,Consumer,Pickering,Ontario,Canada,Canada,Canada,OFF-AME-10001587,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",133.38,6,0,61.2,7.18,Medium,4,No
46208,CA-2011-3200,9/1/2011,9/4/2011,Second Class,JS-5595,Jill Stevenson,Corporate,Montréal,Quebec,Canada,Canada,Canada,TEC-APP-10002321,Technology,Phones,"Apple Signal Booster, Full Size",137.94,1,0,6.87,17.43,Medium,3,No
50299,CA-2014-5120,2/18/2014,2/23/2014,Second Class,JK-5625,Jim Karlsson,Consumer,London,Ontario,Canada,Canada,Canada,TEC-SAN-10000235,Technology,Accessories,"SanDisk Router, USB",1539.36,6,0,646.38,93.09,Medium,5,No
50300,CA-2014-5120,2/18/2014,2/23/2014,Second Class,JK-5625,Jim Karlsson,Consumer,London,Ontario,Canada,Canada,Canada,TEC-SAN-10003238,Technology,Accessories,"SanDisk Router, Erganomic",508.32,2,0,203.28,61.55,Medium,5,No
50302,CA-2014-5120,2/18/2014,2/23/2014,Second Class,JK-5625,Jim Karlsson,Consumer,London,Ontario,Canada,Canada,Canada,FUR-SAF-10003745,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",137.16,1,0,0,10.64,Medium,5,No
50301,CA-2014-5120,2/18/2014,2/23/2014,Second Class,JK-5625,Jim Karlsson,Consumer,London,Ontario,Canada,Canada,Canada,OFF-STA-10002719,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",52.08,2,0,17.7,5.87,Medium,5,No
50298,CA-2014-5120,2/18/2014,2/23/2014,Second Class,JK-5625,Jim Karlsson,Consumer,London,Ontario,Canada,Canada,Canada,OFF-BIC-10003473,Office Supplies,Art,"BIC Markers, Fluorescent",27.69,1,0,2.19,3.11,Medium,5,No
48859,CA-2013-5920,8/6/2013,8/12/2013,Standard Class,JM-5655,Jim Mitchum,Corporate,Saskatoon,Saskatchewan,Canada,Canada,Canada,TEC-HEW-10003460,Technology,Copiers,"Hewlett Fax and Copier, Color",388.62,2,0,85.44,23.37,Medium,6,No
48861,CA-2013-5920,8/6/2013,8/12/2013,Standard Class,JM-5655,Jim Mitchum,Corporate,Saskatoon,Saskatchewan,Canada,Canada,Canada,TEC-SAN-10003238,Technology,Accessories,"SanDisk Router, Erganomic",254.16,1,0,101.64,16.01,Medium,6,No
48860,CA-2013-5920,8/6/2013,8/12/2013,Standard Class,JM-5655,Jim Mitchum,Corporate,Saskatoon,Saskatchewan,Canada,Canada,Canada,TEC-BRO-10003380,Technology,Copiers,"Brother Copy Machine, Color",520.98,2,0,62.46,11.22,Medium,6,No
46662,CA-2012-7460,11/28/2012,12/1/2012,First Class,JM-5865,John Murray,Consumer,Ottawa,Ontario,Canada,Canada,Canada,TEC-MOT-10003366,Technology,Phones,"Motorola Audio Dock, Full Size",349.32,2,0,104.76,39.16,Medium,3,No
43876,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,TEC-STA-10004181,Technology,Machines,"StarTech Inkjet, Durable",300.18,1,0,33,95.49,Critical,2,No
43878,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile",253.02,2,0,106.26,76.25,Critical,2,No
43881,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,OFF-CUI-10000105,Office Supplies,Appliances,"Cuisinart Microwave, Black",277.89,1,0,13.89,72.6,Critical,2,No
43877,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,OFF-BOS-10000363,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",116.88,4,0,15.12,11.19,Critical,2,No
43880,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,OFF-CAR-10003030,Office Supplies,Binders,"Cardinal Index Tab, Economy",8.76,1,0,4.02,1,Critical,2,No
43879,CA-2014-6280,10/20/2014,10/22/2014,First Class,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,Canada,Canada,OFF-WIL-10001069,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",3.99,1,0,0.42,0.54,Critical,2,No
42048,CA-2012-6010,4/16/2012,4/22/2012,Standard Class,JH-5910,Jonathan Howell,Consumer,North York,Ontario,Canada,Canada,Canada,OFF-ROG-10004393,Office Supplies,Storage,"Rogers Folders, Industrial",124.68,4,0,17.4,9.39,Medium,6,No
48991,CA-2014-110,12/8/2014,12/10/2014,Second Class,JS-5940,Joni Sundaresam,Home Office,Mississauga,Ontario,Canada,Canada,Canada,OFF-TEN-10003948,Office Supplies,Storage,"Tenex Box, Blue",16.5,1,0,4.11,3.05,High,2,No
41623,CA-2013-6030,1/28/2013,2/1/2013,Second Class,JS-6030,Joy Smith,Consumer,Kitchener,Ontario,Canada,Canada,Canada,FUR-HAR-10000100,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",365.22,2,0,102.24,23.48,Medium,4,No
41622,CA-2013-6030,1/28/2013,2/1/2013,Second Class,JS-6030,Joy Smith,Consumer,Kitchener,Ontario,Canada,Canada,Canada,OFF-SME-10004160,Office Supplies,Storage,"Smead Folders, Wire Frame",66.24,4,0,3.96,8.51,Medium,4,No
45412,CA-2011-320,10/30/2011,11/4/2011,Standard Class,JK-6090,Juliana Krohn,Consumer,Kingston,Ontario,Canada,Canada,Canada,OFF-FEL-10002897,Office Supplies,Storage,"Fellowes Shelving, Single Width",115.74,2,0,30.06,10.92,High,5,No
42262,CA-2014-1400,8/13/2014,8/18/2014,Second Class,JK-6120,Julie Kriz,Home Office,Montréal,Quebec,Canada,Canada,Canada,TEC-CIS-10001661,Technology,Phones,"Cisco Signal Booster, VoIP",607.68,4,0,36.36,48.87,Medium,5,No
42265,CA-2014-1400,8/13/2014,8/18/2014,Second Class,JK-6120,Julie Kriz,Home Office,Montréal,Quebec,Canada,Canada,Canada,OFF-ACC-10003636,Office Supplies,Binders,"Acco Binding Machine, Durable",52.59,1,0,12.6,8.91,Medium,5,No
42264,CA-2014-1400,8/13/2014,8/18/2014,Second Class,JK-6120,Julie Kriz,Home Office,Montréal,Quebec,Canada,Canada,Canada,TEC-APP-10002829,Technology,Phones,"Apple Audio Dock, Full Size",168.18,1,0,15.12,6.41,Medium,5,No
42263,CA-2014-1400,8/13/2014,8/18/2014,Second Class,JK-6120,Julie Kriz,Home Office,Montréal,Quebec,Canada,Canada,Canada,OFF-BIN-10002061,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",46.32,1,0,12.03,5.87,Medium,5,No
43403,CA-2014-5900,9/9/2014,9/15/2014,Standard Class,JH-6180,Justin Hirsh,Consumer,Saskatoon,Saskatchewan,Canada,Canada,Canada,OFF-SAN-10000335,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",16.71,1,0,3.15,1.53,Medium,6,No
43402,CA-2014-5900,9/9/2014,9/15/2014,Standard Class,JH-6180,Justin Hirsh,Consumer,Saskatoon,Saskatchewan,Canada,Canada,Canada,OFF-ADV-10000213,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",16.71,1,0,4.17,0.97,Medium,6,No
46871,CA-2013-6250,8/20/2013,8/26/2013,Standard Class,JR-6210,Justin Ritter,Corporate,Dartmouth,Nova Scotia,Canada,Canada,Canada,FUR-NOV-10002911,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",168.96,2,0,8.4,6.74,Medium,6,No
50816,CA-2013-2900,6/14/2013,6/18/2013,Standard Class,KM-6375,Katherine Murray,Home Office,Winnipeg,Manitoba,Canada,Canada,Canada,OFF-AVE-10003549,Office Supplies,Binders,"Avery Binding Machine, Recycled",196.8,4,0,84.6,19.24,Medium,4,No
50817,CA-2014-7630,9/17/2014,9/21/2014,Standard Class,KT-6465,Kean Takahito,Consumer,Mississauga,Ontario,Canada,Canada,Canada,OFF-EAT-10004908,Office Supplies,Paper,"Eaton Message Books, Recycled",40.98,2,0,5.7,3.31,Medium,4,No
50818,CA-2014-7630,9/17/2014,9/21/2014,Standard Class,KT-6465,Kean Takahito,Consumer,Mississauga,Ontario,Canada,Canada,Canada,OFF-IBI-10001640,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",6.99,1,0,3.42,0.15,Medium,4,No
44637,CA-2012-6700,8/28/2012,8/30/2012,First Class,KB-6600,Ken Brennan,Corporate,Markham,Ontario,Canada,Canada,Canada,TEC-LOG-10000546,Technology,Accessories,"Logitech Mouse, Bluetooth",29.28,1,0,13.17,3.84,High,2,No
46589,CA-2011-760,7/9/2011,7/11/2011,Second Class,KH-6690,Kristen Hastings,Corporate,Burnaby,British Columbia,Canada,Canada,Canada,OFF-SAN-10002839,Office Supplies,Art,"Sanford Canvas, Fluorescent",51.78,1,0,19.14,4.86,Medium,2,No
41406,CA-2012-9840,6/25/2012,6/29/2012,Standard Class,LB-6735,Larry Blacks,Consumer,Brampton,Ontario,Canada,Canada,Canada,OFF-BIC-10003841,Office Supplies,Art,"BIC Canvas, Water Color",113.76,2,0,1.08,9.13,Medium,4,No
44118,CA-2014-8150,12/23/2014,12/27/2014,Standard Class,LT-6765,Larry Tron,Consumer,Montréal,Quebec,Canada,Canada,Canada,OFF-AVE-10004308,Office Supplies,Binders,"Avery Binder, Durable",28.8,2,0,1.44,0.59,Medium,4,No
